[Section 2]

[Enemy 1]
[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.9,-0.1
p4.pos = 0.9,0.5
p5.pos = 0.9,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

;---------------------------------------------

[Enemy 1]
time = 30
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.1,-0.1
p4.pos = 0.1,0.5
p5.pos = 0.1,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.2,-0.1
p4.pos = 0.2,0.5
p5.pos = 0.2,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.3,-0.1
p4.pos = 0.3,0.5
p5.pos = 0.3,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.4,-0.1
p4.pos = 0.4,0.5
p5.pos = 0.4,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.5,-0.1
p4.pos = 0.5,0.5
p5.pos = 0.5,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.6,-0.1
p4.pos = 0.6,0.5
p5.pos = 0.6,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.7,-0.1
p4.pos = 0.7,0.5
p5.pos = 0.7,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.8,-0.1
p4.pos = 0.8,0.5
p5.pos = 0.8,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.9,-0.1
p4.pos = 0.9,0.5
p5.pos = 0.9,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

;---------------------------------------------

[Enemy 1]
time = 30
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.1,-0.1
p4.pos = 0.1,0.5
p5.pos = 0.1,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.2,-0.1
p4.pos = 0.2,0.5
p5.pos = 0.2,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.3,-0.1
p4.pos = 0.3,0.5
p5.pos = 0.3,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_straight"
power = 5
life = 10

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.4,-0.1
p4.pos = 0.4,0.5
p5.pos = 0.4,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.5,-0.1
p4.pos = 0.5,0.5
p5.pos = 0.5,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.6,-0.1
p4.pos = 0.6,0.5
p5.pos = 0.6,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.7,-0.1
p4.pos = 0.7,0.5
p5.pos = 0.7,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.1
radius = 5
p1.pos = 0.8,-0.1
p4.pos = 0.8,0.5
p5.pos = 0.8,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
score = 5
life = 10

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.1
radius = 5
p1.pos = 0.9,-0.1
p4.pos = 0.9,0.5
p5.pos = 0.9,1.1
s1.time = 60
s1.name = "enemy_mid_aimed"
s1.frequency = 120, 180
s2.time = 99999
death.shot = "enemy_laser_aimed"
power = 5
life = 10

;---------------------------------------------

[Section 3]

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
